
511621	511600	3	district	岳池县	510000,511600,511621	四川省,广安市,岳池县	四川省	广安市	岳池县	106.444451	30.533538
510600	510000	2	city	德阳市	510000,510600	四川省,德阳市	四川省	德阳市		104.398651	31.127991
510623	510600	3	district	中江县	510000,510600,510623	四川省,德阳市,中江县	四川省	德阳市	中江县	104.677831	31.03681
510603	510600	3	district	旌阳区	510000,510600,510603	四川省,德阳市,旌阳区	四川省	德阳市	旌阳区	104.389648	31.130428
510681	510600	3	district	广汉市	510000,510600,510681	四川省,德阳市,广汉市	四川省	德阳市	广汉市	104.281903	30.97715
510682	510600	3	district	什邡市	510000,510600,510682	四川省,德阳市,什邡市	四川省	德阳市	什邡市	104.173653	31.126881
510604	510600	3	district	罗江区	510000,510600,510604	四川省,德阳市,罗江区	四川省	德阳市	罗江区	104.507126	31.303281
510683	510600	3	district	绵竹市	510000,510600,510683	四川省,德阳市,绵竹市	四川省	德阳市	绵竹市	104.200162	31.343084
511900	510000	2	city	巴中市	510000,511900	四川省,巴中市	四川省	巴中市		106.753669	31.858809
511921	511900	3	district	通江县	510000,511900,511921	四川省,巴中市,通江县	四川省	巴中市	通江县	107.247621	31.91212
511922	511900	3	district	南江县	510000,511900,511922	四川省,巴中市,南江县	四川省	巴中市	南江县	106.843418	32.353164
511902	511900	3	district	巴州区	510000,511900,511902	四川省,巴中市,巴州区	四川省	巴中市	巴州区	106.753671	31.858366
511923	511900	3	district	平昌县	510000,511900,511923	四川省,巴中市,平昌县	四川省	巴中市	平昌县	107.101937	31.562814
511903	511900	3	district	恩阳区	510000,511900,511903	四川省,巴中市,恩阳区	四川省	巴中市	恩阳区	106.486515	31.816336
511300	510000	2	city	南充市	510000,511300	四川省,南充市	四川省	南充市		106.082974	30.795281
511323	511300	3	district	蓬安县	510000,511300,511323	四川省,南充市,蓬安县	四川省	南充市	蓬安县	106.413488	31.027978
511304	511300	3	district	嘉陵区	510000,511300,511304	四川省,南充市,嘉陵区	四川省	南充市	嘉陵区	106.067027	30.762976
511321	511300	3	district	南部县	510000,511300,511321	四川省,南充市,南部县	四川省	南充市	南部县	106.061138	31.349407
511325	511300	3	district	西充县	510000,511300,511325	四川省,南充市,西充县	四川省	南充市	西充县	105.893021	30.994616
511322	511300	3	district	营山县	510000,511300,511322	四川省,南充市,营山县	四川省	南充市	营山县	106.564893	31.075907
511324	511300	3	district	仪陇县	510000,511300,511324	四川省,南充市,仪陇县	四川省	南充市	仪陇县	106.297083	31.271261
511302	511300	3	district	顺庆区	510000,511300,511302	四川省,南充市,顺庆区	四川省	南充市	顺庆区	106.084091	30.795572
511303	511300	3	district	高坪区	510000,511300,511303	四川省,南充市,高坪区	四川省	南充市	高坪区	106.108996	30.781809
511381	511300	3	district	阆中市	510000,511300,511381	四川省,南充市,阆中市	四川省	南充市	阆中市	105.975266	31.580466
510300	510000	2	city	自贡市	510000,510300	四川省,自贡市	四川省	自贡市		104.773447	29.352765
510322	510300	3	district	富顺县	510000,510300,510322	四川省,自贡市,富顺县	四川省	自贡市	富顺县	104.984256	29.181282
510302	510300	3	district	自流井区	510000,510300,510302	四川省,自贡市,自流井区	四川省	自贡市	自流井区	104.778188	29.343231
510303	510300	3	district	贡井区	510000,510300,510303	四川省,自贡市,贡井区	四川省	自贡市	贡井区	104.714372	29.345675
510321	510300	3	district	荣县	510000,510300,510321	四川省,自贡市,荣县	四川省	自贡市	荣县	104.423932	29.454851
510311	510300	3	district	沿滩区	510000,510300,510311	四川省,自贡市,沿滩区	四川省	自贡市	沿滩区	104.876417	29.272521
510304	510300	3	district	大安区	510000,510300,510304	四川省,自贡市,大安区	四川省	自贡市	大安区	104.783229	29.367136
510500	510000	2	city	泸州市	510000,510500	四川省,泸州市	四川省	泸州市		105.443348	28.889138
510504	510500	3	district	龙马潭区	510000,510500,510504	四川省,泸州市,龙马潭区	四川省	泸州市	龙马潭区	105.435228	28.897572
510503	510500	3	district	纳溪区	510000,510500,510503	四川省,泸州市,纳溪区	四川省	泸州市	纳溪区	105.37721	28.77631
510524	510500	3	district	叙永县	510000,510500,510524	四川省,泸州市,叙永县	四川省	泸州市	叙永县	105.437775	28.167919
510525	510500	3	district	古蔺县	510000,510500,510525	四川省,泸州市,古蔺县	四川省	泸州市	古蔺县	105.813359	28.03948
510521	510500	3	district	泸县	510000,510500,510521	四川省,泸州市,泸县	四川省	泸州市	泸县	105.376335	29.151288
510502	510500	3	district	江阳区	510000,510500,510502	四川省,泸州市,江阳区	四川省	泸州市	江阳区	105.445131	28.882889
510522	510500	3	district	合江县	510000,510500,510522	四川省,泸州市,合江县	四川省	泸州市	合江县	105.834098	28.810325
512000	510000	2	city	资阳市	510000,512000	四川省,资阳市	四川省	资阳市		104.641917	30.122211
512021	512000	3	district	安岳县	510000,512000,512021	四川省,资阳市,安岳县	四川省	资阳市	安岳县	105.336764	30.099206
512022	512000	3	district	乐至县	510000,512000,512022	四川省,资阳市,乐至县	四川省	资阳市	乐至县	105.031142	30.275619
512002	512000	3	district	雁江区	510000,512000,512002	四川省,资阳市,雁江区	四川省	资阳市	雁江区	104.642338	30.121686
511400	510000	2	city	眉山市	510000,511400	四川省,眉山市	四川省	眉山市		103.831788	30.048318
511421	511400	3	district	仁寿县	510000,511400,511421	四川省,眉山市,仁寿县	四川省	眉山市	仁寿县	104.147646	29.996721
511424	511400	3	district	丹棱县	510000,511400,511424	四川省,眉山市,丹棱县	四川省	眉山市	丹棱县	103.518333	30.012751
511423	511400	3	district	洪雅县	510000,511400,511423	四川省,眉山市,洪雅县	四川省	眉山市	洪雅县	103.375006	29.904867
511425	511400	3	district	青神县	510000,511400,511425	四川省,眉山市,青神县	四川省	眉山市	青神县	103.846131	29.831469
511403	511400	3	district	彭山区	510000,511400,511403	四川省,眉山市,彭山区	四川省	眉山市	彭山区	103.8701	30.192298
511402	511400	3	district	东坡区	510000,511400,511402	四川省,眉山市,东坡区	四川省	眉山市	东坡区	103.831553	30.048128
511100	510000	2	city	乐山市	510000,511100	四川省,乐山市	四川省	乐山市		103.761263	29.582024
511113	511100	3	district	金口河区	510000,511100,511113	四川省,乐山市,金口河区	四川省	乐山市	金口河区	103.077831	29.24602
511102	511100	3	district	市中区	510000,511100,511102	四川省,乐山市,市中区	四川省	乐山市	市中区	103.75539	29.588327
511111	511100	3	district	沙湾区	510000,511100,511111	四川省,乐山市,沙湾区	四川省	乐山市	沙湾区	103.549961	29.416536
511124	511100	3	district	井研县	510000,511100,511124	四川省,乐山市,井研县	四川省	乐山市	井研县	104.06885	29.651645
511123	511100	3	district	犍为县	510000,511100,511123	四川省,乐山市,犍为县	四川省	乐山市	犍为县	103.944266	29.209782
511126	511100	3	district	夹江县	510000,511100,511126	四川省,乐山市,夹江县	四川省	乐山市	夹江县	103.578862	29.741019
511112	511100	3	district	五通桥区	510000,511100,511112	四川省,乐山市,五通桥区	四川省	乐山市	五通桥区	103.816837	29.406186
511132	511100	3	district	峨边彝族自治县	510000,511100,511132	四川省,乐山市,峨边彝族自治县	四川省	乐山市	峨边彝族自治县	103.262148	29.230271
511133	511100	3	district	马边彝族自治县	510000,511100,511133	四川省,乐山市,马边彝族自治县	四川省	乐山市	马边彝族自治县	103.546851	28.838933
511129	511100	3	district	沐川县	510000,511100,511129	四川省,乐山市,沐川县	四川省	乐山市	沐川县	103.90211	28.956338
511181	511100	3	district	峨眉山市	510000,511100,511181	四川省,乐山市,峨眉山市	四川省	乐山市	峨眉山市	103.492488	29.597478
511500	510000	2	city	宜宾市	510000,511500	四川省,宜宾市	四川省	宜宾市		104.630825	28.760189
511527	511500	3	district	筠连县	510000,511500,511527	四川省,宜宾市,筠连县	四川省	宜宾市	筠连县	104.507848	28.162017
511503	511500	3	district	南溪区	510000,511500,511503	四川省,宜宾市,南溪区	四川省	宜宾市	南溪区	104.981133	28.839806
511528	511500	3	district	兴文县	510000,511500,511528	四川省,宜宾市,兴文县	四川省	宜宾市	兴文县	105.236549	28.302988
511502	511500	3	district	翠屏区	510000,511500,511502	四川省,宜宾市,翠屏区	四川省	宜宾市	翠屏区	104.630231	28.760179
511525	511500	3	district	高县	510000,511500,511525	四川省,宜宾市,高县	四川省	宜宾市	高县	104.519187	28.435676
511526	511500	3	district	珙县	510000,511500,511526	四川省,宜宾市,珙县	四川省	宜宾市	珙县	104.712268	28.449041
511524	511500	3	district	长宁县	510000,511500,511524	四川省,宜宾市,长宁县	四川省	宜宾市	长宁县	104.921116	28.577271
511523	511500	3	district	江安县	510000,511500,511523	四川省,宜宾市,江安县	四川省	宜宾市	江安县	105.068697	28.728102
511529	511500	3	district	屏山县	510000,511500,511529	四川省,宜宾市,屏山县	四川省	宜宾市	屏山县	104.162617	28.64237
511504	511500	3	district	叙州区	510000,511500,511504	四川省,宜宾市,叙州区	四川省	宜宾市	叙州区	104.541489	28.695678
510900	510000	2	city	遂宁市	510000,510900	四川省,遂宁市	四川省	遂宁市		105.571331	30.513311
510923	510900	3	district	大英县	510000,510900,510923	四川省,遂宁市,大英县	四川省	遂宁市	大英县	105.252187	30.581571
510981	510900	3	district	射洪市	510000,510900,510981	四川省,遂宁市,射洪市	四川省	遂宁市	射洪市	105.381849	30.868752
510903	510900	3	district	船山区	510000,510900,510903	四川省,遂宁市,船山区	四川省	遂宁市	船山区	105.582215	30.502647
510921	510900	3	district	蓬溪县	510000,510900,510921	四川省,遂宁市,蓬溪县	四川省	遂宁市	蓬溪县	105.713699	30.774883
510904	510900	3	district	安居区	510000,510900,510904	四川省,遂宁市,安居区	四川省	遂宁市	安居区	105.459383	30.346121
511000	510000	2	city	内江市	510000,511000	四川省,内江市	四川省	内江市		105.066138	29.58708
511025	511000	3	district	资中县	510000,511000,511025	四川省,内江市,资中县	四川省	内江市	资中县	104.852463	29.775295
511024	511000	3	district	威远县	510000,511000,511024	四川省,内江市,威远县	四川省	内江市	威远县	104.668327	29.52686
511011	511000	3	district	东兴区	510000,511000,511011	四川省,内江市,东兴区	四川省	内江市	东兴区	105.067203	29.600107
511083	511000	3	district	隆昌市	510000,511000,511083	四川省,内江市,隆昌市	四川省	内江市	隆昌市	105.288074	29.338162
511002	511000	3	district	市中区	510000,511000,511002	四川省,内江市,市中区	四川省	内江市	市中区	105.065467	29.585265
511700	510000	2	city	达州市	510000,511700	四川省,达州市	四川省	达州市		107.502262	31.209484
511724	511700	3	district	大竹县	510000,511700,511724	四川省,达州市,大竹县	四川省	达州市	大竹县	107.20742	30.736289
511725	511700	3	district	渠县	510000,511700,511725	四川省,达州市,渠县	四川省	达州市	渠县	106.970746	30.836348
511722	511700	3	district	宣汉县	510000,511700,511722	四川省,达州市,宣汉县	四川省	达州市	宣汉县	107.722254	31.355025
511723	511700	3	district	开江县	510000,511700,511723	四川省,达州市,开江县	四川省	达州市	开江县	107.864135	31.085537
511781	511700	3	district	万源市	510000,511700,511781	四川省,达州市,万源市	四川省	达州市	万源市	108.037548	32.06777
511702	511700	3	district	通川区	510000,511700,511702	四川省,达州市,通川区	四川省	达州市	通川区	107.501062	31.213522
511703	511700	3	district	达川区	510000,511700,511703	四川省,达州市,达川区	四川省	达州市	达川区	107.507926	31.199062
513400	510000	2	city	凉山彝族自治州	510000,513400	四川省,凉山彝族自治州	四川省	凉山彝族自治州		102.258746	27.886762
513434	513400	3	district	越西县	510000,513400,513434	四川省,凉山彝族自治州,越西县	四川省	凉山彝族自治州	越西县	102.508875	28.639632
513436	513400	3	district	美姑县	510000,513400,513436	四川省,凉山彝族自治州,美姑县	四川省	凉山彝族自治州	美姑县	103.132007	28.327946
513433	513400	3	district	冕宁县	510000,513400,513433	四川省,凉山彝族自治州,冕宁县	四川省	凉山彝族自治州	冕宁县	102.170046	28.550844
513424	513400	3	district	德昌县	510000,513400,513424	四川省,凉山彝族自治州,德昌县	四川省	凉山彝族自治州	德昌县	102.178845	27.403827
513430	513400	3	district	金阳县	510000,513400,513430	四川省,凉山彝族自治州,金阳县	四川省	凉山彝族自治州	金阳县	103.248704	27.695916
513422	513400	3	district	木里藏族自治县	510000,513400,513422	四川省,凉山彝族自治州,木里藏族自治县	四川省	凉山彝族自治州	木里藏族自治县	101.280184	27.926859
513428	513400	3	district	普格县	510000,513400,513428	四川省,凉山彝族自治州,普格县	四川省	凉山彝族自治州	普格县	102.541082	27.376828
513435	513400	3	district	甘洛县	510000,513400,513435	四川省,凉山彝族自治州,甘洛县	四川省	凉山彝族自治州	甘洛县	102.775924	28.977094
513437	513400	3	district	雷波县	510000,513400,513437	四川省,凉山彝族自治州,雷波县	四川省	凉山彝族自治州	雷波县	103.571584	28.262946
513429	513400	3	district	布拖县	510000,513400,513429	四川省,凉山彝族自治州,布拖县	四川省	凉山彝族自治州	布拖县	102.808801	27.709062
513432	513400	3	district	喜德县	510000,513400,513432	四川省,凉山彝族自治州,喜德县	四川省	凉山彝族自治州	喜德县	102.412342	28.305486
